classname,subject,img,Tights,Lifejacket,Girl,Asleep,Toilet,Vespa,Console,Underwear,Potted Plant,People,Female,Headrest,Laptop,Mobile Phone,Motor Scooter,Couch,Car Seat,Convertible,Portrait,Sedan,Motor,Art,Moped,Face,TV,Train Station,Kid,Cell Phone,Seat Belt,Scooter,Sink,Suv,Ankle,Television,Cap,Hotel,Sunglasses,Monitor,Selfie,Human,Driving,Baby,Lighting,Goggles,Motorcycle,Van,Swimwear,Vest,Smile,Finger,Latex Clothing,Belt,Glasses,Lingerie,Subway,Bowl,Military Uniform,Backpack,Umbrella,Hospital,Cockpit,Child,Dessert,Hot Rod,Arm,LCD Screen,Woman,Water,Cake,Train,Automobile,Bag,Spandex,Boy,LED,Hat,Electronics,Furniture,Windshield,Hair,Diver,Haircut,Food,Pc,Bumper,Phone,Person,Diving,Head,Cushion,Bra,Night Club,Accessories,Spotlight,Surgery,Clothing,Sun Hat,X-Ray,Bottle,Black Hair,Apparel,Swimming,Dimples,Bikini,Maillot,Chair,Suitcase,Luggage,Night Life,Sport,Vehicle,Computer,Screen,Resort,Plant,Officer,Operating Theatre,Car,Scuba Diving,Military,Modern Art,Trunk
c3,p002,img_12346.jpg,0,0,0,64.12357330322266,0,0,0,0,0,98.89451599121094,50.69662857055664,0,0,0,0,0,0,76.231689453125,51.17474365234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.17474365234375,98.84265899658203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.231689453125,0,0,0,0,0,0,76.231689453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.89453887939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.231689453125,0,0,0,0,0,0,76.231689453125,0,0,0,0
c3,p002,img_75003.jpg,0,0,0,0,0,0,0,0,0,99.0248031616211,53.65296173095703,0,0,0,0,0,0,81.12913513183594,51.73385238647461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.73385238647461,98.99066162109375,68.50010681152344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.12913513183594,0,0,0,0,0,0,81.12913513183594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.02482604980469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.12913513183594,0,0,0,0,0,0,81.12913513183594,0,0,0,0
c3,p002,img_65566.jpg,0,0,0,0,0,0,0,0,0,98.77461242675781,53.793251037597656,0,0,0,0,0,0,80.297119140625,51.862430572509766,0,0,0,0,0,0,0,0,0,0,0,69.15962982177734,0,0,0,0,0,0,0,51.862430572509766,98.70506286621094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.73976135253906,0,0,0,0,0,0,0,80.297119140625,0,0,0,0,0,0,80.297119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.77465057373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.297119140625,0,0,0,0,0,0,80.297119140625,0,0,0,60.387939453125
c3,p002,img_96114.jpg,0,0,0,74.0517578125,0,0,0,0,0,98.8924789428711,52.45671844482422,0,0,0,0,0,0,67.5593032836914,51.721317291259766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.721317291259766,98.84033966064453,0,0,0,0,0,0,51.4079704284668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5593032836914,0,0,0,0,0,0,67.5593032836914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.89250183105469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4079704284668,51.4079704284668,0,0,0,0,0,67.5593032836914,0,0,0,0,0,0,67.5593032836914,0,0,0,0
c3,p002,img_84372.jpg,0,0,0,0,0,0,0,0,0,98.83285522460938,52.39381790161133,0,0,0,0,0,0,63.969886779785156,53.73906326293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.73906326293945,98.77205657958984,0,0,0,0,0,0,65.492919921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.969886779785156,53.895694732666016,0,0,0,0,0,63.969886779785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.83287811279297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.492919921875,65.492919921875,0,0,0,0,0,63.969886779785156,0,0,0,0,0,0,63.969886779785156,0,0,0,0
c3,p002,img_32021.jpg,0,0,0,0,0,0,0,0,0,98.86689758300781,51.37929916381836,0,0,0,0,0,0,58.42964172363281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.81106567382812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.42964172363281,0,0,0,0,0,0,58.42964172363281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8669204711914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.42964172363281,0,0,0,0,0,0,58.42964172363281,0,0,0,0
c3,p002,img_24561.jpg,0,0,0,0,0,0,0,0,0,98.87690734863281,0,0,0,0,0,0,0,94.18295288085938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8225326538086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.18295288085938,0,0,0,0,0,0,94.18295288085938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8769302368164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.18295288085938,0,0,0,0,0,0,94.18295288085938,0,0,0,0
c3,p002,img_85272.jpg,0,0,0,0,0,0,0,0,0,98.93050384521484,54.20846939086914,0,0,0,0,0,0,56.69500732421875,51.56948471069336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.56948471069336,98.88369750976562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.69500732421875,0,0,0,0,0,0,56.69500732421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.93052673339844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.69500732421875,0,0,0,0,0,0,56.69500732421875,0,0,0,0
c3,p002,img_11982.jpg,0,0,0,0,0,0,0,0,0,98.46405792236328,0,0,52.06945037841797,0,0,0,0,51.523582458496094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.34333801269531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.523582458496094,0,52.06945037841797,0,0,0,0,51.523582458496094,0,0,0,0,0,52.06945037841797,0,0,0,0,0,0,52.06945037841797,0,0,98.464111328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.523582458496094,52.06945037841797,0,0,0,0,0,51.523582458496094,0,0,0,0
c3,p002,img_65251.jpg,0,0,0,0,0,0,0,0,0,98.92668914794922,0,0,0,0,0,0,0,0,50.75197982788086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.75197982788086,98.87935638427734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.67893981933594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.92671203613281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3,p002,img_14397.jpg,0,0,0,0,0,0,0,0,0,98.72488403320312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.64762878417969,0,0,0,0,0,50.69246292114258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.72492218017578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.69246292114258,0,0,0,0
c3,p002,img_73739.jpg,0,0,0,71.2925033569336,0,0,0,0,0,98.77481079101562,50.754295349121094,0,0,0,0,0,0,53.491477966308594,52.955020904541016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.655853271484375,0,52.955020904541016,98.7052993774414,0,0,0,52.655853271484375,0,0,0,0,0,0,0,0,52.655853271484375,0,0,0,0,0,0,0,0,0,0,53.491477966308594,0,0,0,0,0,0,53.491477966308594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.77484130859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.491477966308594,0,0,0,0,0,0,53.491477966308594,0,0,0,0
c3,p002,img_88084.jpg,0,0,0,0,0,0,0,0,0,98.66754150390625,50.55470275878906,0,0,0,0,0,0,0,52.18306350708008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.18306350708008,98.58116912841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66759490966797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3,p002,img_28975.jpg,0,0,0,0,0,0,0,0,0,98.94802856445312,0,0,0,0,0,0,0,50.84867477416992,50.68367004394531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.68367004394531,98.90364074707031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.84867477416992,0,0,0,0,0,0,50.84867477416992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.94805145263672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.84867477416992,0,0,0,0,0,0,50.84867477416992,0,0,0,0
c3,p002,img_38688.jpg,0,0,0,0,0,0,0,0,0,99.00749206542969,51.21815872192383,0,0,0,0,0,65.22386932373047,0,51.32619094848633,0,0,0,0,0,0,0,0,0,65.22386932373047,0,0,0,0,0,0,0,0,0,51.32619094848633,98.97108459472656,0,0,0,0,0,50.507545471191406,50.886600494384766,0,0,0,0,65.22386932373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.00750732421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.886600494384766,50.886600494384766,0,0,0,0,0,0,0,0,0,0,0,0,50.507545471191406,0,0,0,0
c3,p002,img_6859.jpg,0,0,0,0,0,0,0,0,0,98.64480590820312,54.891700744628906,0,0,0,0,0,0,55.780792236328125,52.37358856201172,0,0,0,0,0,0,0,51.048885345458984,0,0,0,0,0,0,0,0,0,0,0,52.37358856201172,98.55474090576172,70.87425994873047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.048885345458984,0,55.780792236328125,0,0,0,0,0,0,55.780792236328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.64483642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.780792236328125,0,0,0,0,0,0,70.87425994873047,0,0,0,0
c3,p002,img_37425.jpg,0,0,0,63.803749084472656,0,0,0,0,0,98.58814239501953,51.277862548828125,96.58734130859375,0,0,0,0,0,91.61041259765625,52.19956588745117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.19956588745117,98.48873138427734,95.04470825195312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.61041259765625,0,0,0,0,0,0,91.61041259765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.58819580078125,0,0,96.58734130859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.61041259765625,0,0,0,0,0,0,95.04470825195312,0,0,0,0
c3,p002,img_66907.jpg,0,0,0,60.59865188598633,0,0,0,0,0,98.80413818359375,0,0,0,0,0,0,0,77.89035034179688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.73907470703125,96.87638854980469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.89035034179688,0,0,0,0,0,0,77.89035034179688,0,0,0,0,0,0,53.25392532348633,0,0,0,0,0,0,0,0,98.8041763305664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.25392532348633,0,0,0,0,77.89035034179688,0,0,0,0,0,0,96.87638854980469,0,0,0,0
c3,p002,img_57637.jpg,0,0,0,52.85953140258789,0,0,0,0,0,98.71923065185547,0,0,0,0,0,0,0,79.2633285522461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6410903930664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.955291748046875,0,0,0,0,0,0,0,79.2633285522461,0,0,0,0,0,0,79.2633285522461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7192611694336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2633285522461,0,0,0,0,0,0,79.2633285522461,0,0,0,0
c3,p002,img_10034.jpg,0,0,0,0,0,0,0,0,0,98.86940002441406,51.89862823486328,0,0,0,0,0,0,0,51.20804977416992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.20804977416992,98.8139419555664,98.14710998535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86942291259766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.14710998535156,0,0,0,0
c3,p002,img_28539.jpg,0,0,0,0,0,0,0,0,0,98.73724365234375,0,0,0,0,0,0,0,65.84674072265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66192626953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.84674072265625,0,0,0,0,0,0,65.84674072265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7372817993164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.84674072265625,0,0,0,0,0,0,65.84674072265625,0,0,0,0
c3,p002,img_101134.jpg,0,0,0,0,0,0,0,0,0,98.79077911376953,51.29739761352539,0,0,0,0,0,0,65.5615234375,50.681358337402344,0,0,0,0,0,0,0,0,50.64308547973633,0,0,0,0,0,0,0,0,0,0,50.681358337402344,98.72368621826172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5615234375,0,0,0,0,0,0,65.5615234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.79081726074219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5615234375,0,0,0,0,0,0,65.5615234375,0,0,0,0
c3,p002,img_91769.jpg,0,0,0,0,0,0,0,0,0,98.62003326416016,50.9129524230957,0,0,0,0,0,0,80.2245101928711,50.705020904541016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.705020904541016,98.52590942382812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2245101928711,0,0,0,0,0,0,80.2245101928711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.62007141113281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2245101928711,0,0,0,0,0,0,80.2245101928711,0,0,0,0
c3,p002,img_56798.jpg,0,0,0,60.07863235473633,0,0,0,0,0,98.92369842529297,51.94354248046875,0,0,0,0,0,0,78.07769012451172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8759536743164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.07769012451172,0,0,0,0,0,0,78.07769012451172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.92372131347656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.07769012451172,0,0,0,0,0,0,78.07769012451172,0,0,0,0
c3,p002,img_101499.jpg,0,0,0,0,0,0,0,0,0,98.72579956054688,51.48151397705078,0,0,0,0,0,0,76.1374740600586,51.973594665527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.973594665527344,98.6487045288086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1374740600586,0,0,0,0,0,0,76.1374740600586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.72583770751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1374740600586,0,0,0,0,0,0,76.1374740600586,0,0,0,0
c3,p002,img_88211.jpg,0,0,0,51.13752365112305,0,0,0,0,0,98.89887237548828,50.8786506652832,0,0,0,0,0,0,58.84184265136719,50.825164794921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.825164794921875,98.84762573242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.84184265136719,0,0,0,0,0,0,58.84184265136719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.89889526367188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.84184265136719,0,0,0,0,0,0,58.84184265136719,0,0,0,0
c3,p002,img_35219.jpg,0,0,0,0,0,0,0,0,0,98.94609069824219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.90144348144531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.55074691772461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.94611358642578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.55074691772461,0,0,0,0,0,0,50.55074691772461,0,0,0,0
c3,p002,img_66615.jpg,0,0,0,0,0,0,0,0,0,98.98228454589844,52.81182098388672,0,0,0,0,0,0,0,52.40214538574219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.32405090332031,0,52.40214538574219,98.94254302978516,0,0,0,52.32405090332031,0,0,0,0,0,0,0,0,52.32405090332031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.572994232177734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9822998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.572994232177734,0,0,0,0,0,0,60.572994232177734,0,0,0,0
c3,p002,img_45559.jpg,0,0,0,53.153526306152344,0,0,0,0,0,98.77265167236328,0,0,0,0,0,0,0,60.132850646972656,50.6006965637207,0,0,0,0,0,0,0,0,74.02557373046875,0,0,0,0,0,0,0,0,0,0,50.6006965637207,98.70279693603516,0,0,0,0,0,51.597412109375,0,53.52427291870117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.132850646972656,0,0,0,0,0,0,60.132850646972656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.77268981933594,0,0,0,0,0,0,0,0,53.52427291870117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.132850646972656,0,0,0,0,0,0,60.132850646972656,0,0,0,0
c3,p002,img_31492.jpg,0,0,0,66.26051330566406,0,0,0,0,0,98.8646240234375,51.300418853759766,0,0,0,0,65.6685791015625,0,58.37131881713867,60.306400299072266,0,0,0,0,51.886619567871094,0,0,51.29875946044922,0,0,0,0,0,0,0,0,0,0,0,51.886619567871094,98.8084716796875,0,51.29875946044922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.29875946044922,0,58.37131881713867,0,0,0,0,0,0,58.37131881713867,0,0,0,0,0,0,65.6685791015625,0,60.306400299072266,0,60.306400299072266,0,0,0,0,98.8646469116211,0,50.51704025268555,0,0,0,50.645591735839844,0,0,0,0,0,0,0,0,0,0,0,0,54.56251525878906,0,0,0,0,58.37131881713867,0,0,0,0,0,0,58.37131881713867,0,0,0,0
c3,p002,img_74659.jpg,0,0,0,0,0,0,0,0,0,99.03652954101562,51.57298278808594,73.92547607421875,0,0,0,0,0,0,50.74839782714844,0,0,0,0,0,0,0,0,54.380226135253906,0,0,0,0,0,0,0,0,0,0,50.74839782714844,99.0038833618164,0,0,0,0,0,50.57902526855469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66015625,0,0,0,0,0,0,93.93263244628906,0,0,0,0,0,0,0,0,99.03653717041016,0,0,73.92547607421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.93263244628906,0,0,0,0,50.66015625,0,0,0,0,0,0,50.66015625,0,0,0,0
c3,p002,img_27315.jpg,0,0,0,74.43634033203125,0,0,0,0,0,98.58930969238281,0,0,0,0,0,55.97327423095703,0,63.20322799682617,51.11579132080078,0,0,0,0,0,0,0,0,61.553531646728516,0,0,0,0,0,0,0,0,0,0,51.11579132080078,98.49007415771484,0,0,0,0,0,50.68412399291992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.20322799682617,0,0,0,0,0,0,63.20322799682617,0,0,0,0,0,0,56.621665954589844,0,0,0,0,0,0,0,0,98.58934020996094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.621665954589844,0,0,0,0,63.20322799682617,0,0,0,0,0,0,63.20322799682617,0,0,0,0
c3,p002,img_30656.jpg,0,0,0,72.42008209228516,0,0,0,0,0,98.87443542480469,51.43840408325195,69.8470687866211,0,0,0,0,0,70.56282043457031,51.95478820800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.95478820800781,98.8197021484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.56282043457031,0,0,0,0,0,0,70.56282043457031,0,0,0,0,0,0,51.00532913208008,0,0,0,0,0,0,0,0,98.87445831298828,0,0,69.8470687866211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.00532913208008,0,0,0,0,70.56282043457031,0,0,0,0,0,0,70.56282043457031,0,0,0,0
c3,p002,img_52775.jpg,0,0,0,73.65007019042969,0,0,0,0,0,98.65548706054688,52.27402877807617,56.06205368041992,0,0,0,0,0,63.6972770690918,50.9437255859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9437255859375,98.5671615600586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6972770690918,0,0,0,0,0,0,63.6972770690918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.65553283691406,0,0,56.06205368041992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6972770690918,0,0,0,0,0,0,63.6972770690918,0,0,0,0
c3,p002,img_22374.jpg,0,0,0,0,0,0,0,0,0,0,51.51370620727539,0,0,0,0,0,0,74.64070129394531,52.6221923828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6221923828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8132553100586,0,0,74.64070129394531,0,0,0,0,0,0,74.64070129394531,0,0,0,0,50.82710266113281,0,0,0,0,0,0,0,0,0,0,52.6221923828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.64070129394531,0,0,0,0,0,0,74.64070129394531,0,0,0,0
c3,p002,img_16521.jpg,0,0,0,0,0,0,0,0,0,98.28135681152344,53.301082611083984,0,0,0,0,0,0,0,53.35759353637695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.52439880371094,0,53.35759353637695,98.1274185180664,0,0,0,51.52439880371094,0,0,0,0,0,0,0,0,51.52439880371094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.50621032714844,0,0,0,0,0,0,0,0,0,0,98.28144073486328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3,p002,img_73517.jpg,0,0,0,0,0,0,0,0,0,98.73616790771484,0,0,0,0,0,0,61.031227111816406,0,51.50348663330078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.50348663330078,98.66068267822266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.65305709838867,0,0,0,0,0,0,53.10604476928711,0,0,0,0,0,0,0,0,98.7362060546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.10604476928711,0,0,0,0,50.65305709838867,0,0,0,0,0,0,50.65305709838867,0,0,0,0
c3,p002,img_92857.jpg,0,0,0,70.98158264160156,0,0,0,0,0,98.6695556640625,52.10257339477539,0,0,0,0,62.759368896484375,0,0,51.101009368896484,0,0,0,0,0,0,0,0,0,0,0,0,0,51.84465026855469,0,0,0,0,0,51.101009368896484,98.58351135253906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.759368896484375,0,0,0,0,0,0,0,0,98.66960144042969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3,p002,img_15716.jpg,0,0,0,61.688106536865234,0,0,0,0,0,99.04155731201172,52.739925384521484,0,0,0,0,0,0,52.352298736572266,53.42677688598633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.42677688598633,99.00955963134766,0,0,0,0,0,0,67.360595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.352298736572266,0,0,0,0,0,0,52.352298736572266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.04157257080078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.360595703125,67.360595703125,0,0,0,0,0,52.352298736572266,0,0,0,0,0,0,52.352298736572266,0,0,0,0
c3,p002,img_53391.jpg,0,0,0,71.49272918701172,0,0,0,0,0,99.05838012695312,52.8552360534668,0,0,0,0,0,0,0,50.90135192871094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.90135192871094,99.02851104736328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.15782928466797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.05838775634766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.15782928466797,0,0,0,0,0,0,61.15782928466797,0,0,0,0
